,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU,10 YR
2020-02-20,132.35,64.52,54.79,31.08,103.37,84.0,60.59,101.74,70.44,1.52
2020-02-21,130.31,64.67,54.11,30.77,103.43,83.65,60.36,99.45,70.33,1.46
2020-02-24,125.83,63.14,51.56,29.78,100.17,81.19,58.64,95.31,69.52,1.38
2020-02-25,122.46,62.02,49.34,28.76,97.19,77.93,56.12,92.33,68.03,1.33
2020-02-26,121.5,61.66,47.88,28.58,97.12,77.34,55.93,92.67,67.37,1.33
2020-02-27,116.52,59.16,45.3,27.32,93.87,74.42,53.32,87.7,64.33,1.3
2020-02-28,115.94,57.9993,45.82,26.64,92.62,73.65,52.8,88.6,62.2,1.13
2020-03-02,119.82,61.09,47.15,27.94,96.99,75.64,54.99,93.5,65.83,1.1
2020-03-03,116.89,60.27,45.67,26.88,94.49,73.77,54.53,89.9,65.04,1.02
2020-03-04,120.92,63.21,46.72,27.77,100.04,76.84,56.76,93.78,68.76,1.02
2020-03-05,116.38,62.02,45.04,26.45,97.69,73.08,54.95,90.79,67.67,0.92
2020-03-06,114.65,61.53,42.49,25.57,97.15,72.44,53.54,88.91,67.13,0.74
2020-03-09,107.41,58.83,33.93,22.77,92.08,65.77,48.5,82.13,63.42,0.54
2020-03-10,113.34,60.53,35.54,24.17,95.31,69.23,50.5,87.65,64.04,0.76
2020-03-11,107.16,57.58,33.67,22.83,91.56,65.14,48.09,83.49,60.83,0.82
2020-03-12,96.11,52.19,29.43,20.36,84.815,58.31,43.46,75.39,54.71,0.88
2020-03-13,102.2,56.56,32.18,23.09,90.81,62.99,46.51,84.22,57.69,0.94
2020-03-16,89.38,52.77,27.79,19.88,81.755,55.79,41.26,72.58,51.14,0.73
2020-03-17,92.6,57.215,28.0,20.98,86.86,58.13,43.95,77.5,57.59,1.02
2020-03-18,87.46,55.74,24.02,19.18,84.0,53.9301,41.19,74.49,55.21,1.18
2020-03-19,90.53,53.79,25.6,19.6,82.39,54.17,42.17,74.72,52.07,1.12
2020-03-20,87.95,50.45,25.87,18.91,78.69,51.33,40.61,71.41,47.92,0.92
2020-03-23,87.42,48.66,23.48,17.62,74.8,48.75,38.37,70.2,44.92,0.76
2020-03-24,95.77,51.12,27.39,19.85,80.31,54.97,42.88,77.64,49.76,0.84
2020-03-25,97.42,50.93,28.59,20.39,81.39,57.92,43.82,77.46,51.11,0.88
2020-03-26,101.44,53.8,30.33,21.69,86.89,61.46,45.98,82.33,55.39,0.83
2020-03-27,98.11,53.52,28.33,20.99,85.0,58.92,44.26,78.64,55.66,0.72
2020-03-30,100.12,55.63,28.62,21.42,88.97,59.76,45.67,81.9,57.73,0.7
2020-03-31,98.03,54.54,29.03,20.8,88.57,59.01,45.03,80.45,55.44,0.7
2020-04-01,93.76,53.48,27.62,19.55,85.19,56.37,43.03,76.61,52.06,0.62
2020-04-02,94.04,54.94,30.13,20.04,87.59,57.13,43.66,78.36,53.72,0.63
2020-04-03,92.41,55.33,29.8,19.63,86.72,56.32,42.62,77.08,51.79,0.62
2020-04-06,100.21,57.32,31.39,21.03,91.34,60.17,45.77,83.74,55.8,0.67
2020-04-07,101.67,56.75,32.02,21.26,90.51,60.1,46.92,82.94,55.11,0.75
2020-04-08,104.8,57.59,34.22,22.19,94.29,62.25,49.29,85.2,58.09,0.77
2020-04-09,106.69,58.13,33.9,23.37,94.84,63.16,51.39,85.23,60.83,0.73
2020-04-13,106.6,57.7,33.8,22.53,93.95,61.42,50.3,85.42,58.9,0.76
2020-04-14,110.81,60.11,33.62,22.61,97.14,62.55,50.9,88.96,60.61,0.76
2020-04-15,108.37,59.19,32.05,21.637,96.64,60.81,48.61,87.08,58.58,0.63
2020-04-16,109.7,59.61,30.69,21.24,98.75,60.27,48.31,88.09,58.64,0.61
2020-04-17,112.94,60.52,33.93,22.405,100.75,63.1,50.26,89.3,60.58,0.65
2020-04-20,110.91,59.27,32.87,21.98,100.0,61.42,49.0,87.74,58.22,0.63
2020-04-21,108.02,57.99,32.31,21.29,96.85,59.95,47.79,84.12,57.27,0.58
2020-04-22,110.67,58.77,33.58,21.58,98.65,60.74,48.94,87.52,59.125,0.63
2020-04-23,110.37,58.08,34.51,21.41,98.89,61.08,49.06,86.75,57.94,0.61
2020-04-24,112.3,58.71,34.57,21.74,100.29,61.56,49.85,88.61,58.28,0.6
2020-04-27,114.36,58.9,35.32,22.5,101.58,63.12,51.14,89.42,58.94,0.67
2020-04-28,114.78,59.19,36.13,22.72,99.53,64.29,52.14,88.2,59.13,0.62
2020-04-29,117.32,58.94,38.89,23.39,100.18,65.55,53.46,91.82,58.6,0.63
2020-04-30,116.6,58.27,37.94,22.77,99.69,64.14,51.86,91.42,57.24,0.64
2020-05-01,112.25,57.63,35.79,22.045,97.77,62.31,50.82,88.88,55.86,0.64
2020-05-04,112.79,57.6,37.08,21.84,97.76,61.475,50.97,90.06,56.26,0.64
2020-05-05,113.23,57.64,37.13,21.81,99.86,61.7,51.09,91.33,56.76,0.66
2020-05-06,113.26,57.01,36.15,21.32,98.86,60.86,50.22,92.04,54.82,0.72
2020-05-07,115.06,56.84,37.08,21.82,98.9,61.59,51.27,93.43,55.07,0.63
2020-05-08,117.3,58.14,38.78,22.28,99.43,63.09,52.49,94.76,56.17,0.69
2020-05-11,117.05,58.01,38.1,21.86,101.11,62.33,51.69,95.43,55.91,0.73
2020-05-12,114.41,57.56,37.4,21.28,99.57,60.57,50.9,93.4,55.44,0.69
2020-05-13,112.48,57.03,35.77,20.64,98.49,59.02,49.8,91.81,54.96,0.64
2020-05-14,114.19,56.8957,36.11,21.2,99.61,59.67,50.4,93.03,55.58,0.63
2020-05-15,115.44,57.37,36.04,21.04,100.4,59.46,50.89,93.45,54.79,0.64
2020-05-18,119.77,58.32,38.94,22.145,101.23,63.38,53.22,95.75,57.07,0.73
2020-05-19,119.44,57.26,37.83,21.59,100.03,62.56,52.69,95.4,56.15,0.7
2020-05-20,120.96,57.88,39.3,22.07,100.16,63.73,53.56,97.47,56.43,0.68
2020-05-21,121.39,57.28,38.73,22.0,99.38,63.875,53.03,96.15,55.87,0.68
2020-05-22,121.25,57.47,38.47,21.94,99.62,63.8,52.91,96.49,56.49,0.66
2020-05-26,123.2,57.79,39.6,23.05,99.47,66.53,54.38,96.43,56.91,0.69
2020-05-27,125.26,58.7,40.06,24.05,100.46,68.74,54.92,96.93,57.5,0.68
2020-05-28,123.77,59.16,38.91,23.675,101.77,68.1,55.46,96.75,59.27,0.7
2020-05-29,124.13,59.22,38.8,23.395,102.97,67.74,55.525,98.105,59.7,0.65
2020-06-01,125.4,59.65,39.44,23.68,101.99,67.84,55.82,97.92,60.4,0.66
2020-06-02,126.41,59.8,40.54,23.87,102.63,68.7,56.85,98.83,60.76,0.68
2020-06-03,128.83,59.9,41.74,24.77,102.41,71.39,58.15,99.63,61.54,0.77
2020-06-04,128.24,59.57,41.72,25.28,101.57,72.14,58.34,98.83,60.415,0.82
2020-06-05,131.25,60.44,44.88,26.27,103.22,74.8699,59.84,101.535,61.2,0.91
2020-06-08,133.28,61.09,46.84,26.7,103.94,76.27,59.845,101.9,62.84,0.88
2020-06-09,132.28,60.56,45.14,26.195,102.84,74.465,59.23,102.54,61.55,0.84
2020-06-10,130.98,60.41,42.88,25.185,102.66,72.625,58.54,104.16,61.22,0.75
2020-06-11,124.07,58.12,38.805,23.135,96.97,67.545,54.04,98.19,58.82,0.66
2020-06-12,124.82,58.32,39.16,23.41,97.61,68.21,54.88,99.1,59.12,0.71
2020-06-15,126.51,58.8,39.93,24.16,97.81,69.5,55.63,100.36,59.07,0.71
2020-06-16,129.19,59.72,41.09,24.53,100.21,70.86,56.8,102.52,59.38,0.75
2020-06-17,128.85,59.61,39.69,24.17,100.13,70.35,56.31,102.47,59.16,0.74
2020-06-18,128.39,59.93,40.19,24.15,99.81,70.07,56.35,103.0,59.14,0.71
2020-06-19,127.37,59.6,39.589,23.97,100.74,69.23,56.185,102.37,57.47,0.7
2020-06-22,128.38,58.97,39.25,23.72,99.94,69.04,56.09,103.88,57.6,0.71
2020-06-23,129.38,58.9,39.27,23.82,100.38,69.05,56.22,104.62,56.98,0.72
2020-06-24,126.55,57.91,37.09,23.0,97.74,66.65,54.57,102.28,56.45,0.69
2020-06-25,126.8,58.31,37.82,23.595,98.74,67.39,55.24,103.55,55.77,0.68
2020-06-26,123.74,57.11,36.49,22.58,97.47,66.14,54.48,101.54,55.21,0.64
2020-06-29,126.12,58.22,37.01,22.815,98.36,68.31,55.55,102.65,56.25,0.64
2020-06-30,127.72,58.68,37.82,23.16,100.05,68.74,56.34,104.46,56.44,0.66
2020-07-01,129.02,58.7,36.91,22.94,100.84,68.4,56.46,104.7,57.75,0.69
2020-07-02,129.54,58.99,37.34,22.975,101.59,68.99,57.52,105.27,57.92,0.68
2020-07-06,132.58,59.27,37.45,23.42,102.63,69.98,58.36,107.1,57.18,0.69
2020-07-07,130.43,59.83,36.26,22.94,101.73,68.64,58.36,106.03,56.96,0.65
2020-07-08,131.91,59.69,36.21,23.18,101.76,68.62,57.52,107.72,57.48,0.67
2020-07-09,131.76,59.2,34.45,22.68,100.92,67.155,57.01,108.11,56.74,0.62
2020-07-10,133.28,60.31,35.55,23.4712,100.71,68.01,57.99,108.06,57.79,0.65
2020-07-13,131.62,60.18,35.35,23.55,101.28,68.32,58.01,105.85,57.82,0.64
2020-07-14,132.93,61.1,36.61,23.705,103.29,69.8,59.46,107.02,58.38,0.63
2020-07-15,134.87,61.12,37.375,24.16,104.62,71.56,60.45,107.62,58.13,0.64
2020-07-16,134.49,61.27,37.2,24.16,104.44,71.57,60.65,106.33,58.89,0.62
2020-07-17,133.84,61.57,36.68,23.95,105.89,71.98,61.14,106.81,60.23,0.64
2020-07-20,135.97,60.94,36.07,23.85,105.85,71.12,60.63,109.55,59.42,0.62
2020-07-21,136.23,61.52,38.29,24.31,105.83,72.06,61.14,108.47,59.68,0.61
2020-07-22,137.35,62.0,37.79,24.3,106.75,72.65,61.86,109.34,60.62,0.6
2020-07-23,135.29,62.21,37.72,24.335,106.31,72.42,61.68,106.5,60.67,0.59
2020-07-24,135.57,62.12,37.49,24.26,105.09,71.825,61.46,105.22,60.28,0.59
2020-07-27,136.43,62.44,37.54,24.06,105.9,72.12,62.35,106.86,59.53,0.62
2020-07-28,135.04,62.65,36.89,24.0,105.79,71.66,61.0,105.63,60.44,0.59
2020-07-29,136.4,62.77,37.7,24.46,106.88,72.71,61.48,107.18,60.73,0.58
2020-07-30,136.38,62.77,36.22,24.025,106.16,72.0,60.31,107.77,60.71,0.55
2020-07-31,136.99,62.7,36.04,24.04,105.51,71.74,60.37,110.46,60.87,0.55
2020-08-03,136.76,62.52,36.16,24.09,106.62,72.02,60.02,113.14,60.17,0.56
2020-08-04,137.81,63.33,37.04,23.99,106.16,72.21,60.82,113.43,60.82,0.52
2020-08-05,139.47,63.17,37.43,24.33,106.6485,73.61,61.74,113.81,60.06,0.55
2020-08-06,140.16,63.18,37.13,24.31,106.04,73.87,61.47,115.49,60.38,0.55
2020-08-07,140.39,63.54,37.18,24.84,106.4,75.14,61.68,113.75,61.49,0.57
2020-08-10,142.03,63.84,38.32,24.99,106.05,76.96,62.3,113.42,61.45,0.59
2020-08-11,141.79,63.41,38.2,25.32,105.39,77.38,62.2,111.4,60.14,0.64
2020-08-12,143.65,64.23,38.59,25.245,107.16,77.63,62.56,113.9,61.01,0.69
2020-08-13,143.6,64.18,37.835,25.09,107.01,77.21,62.55,113.98,60.88,0.71
2020-08-14,143.61,64.15,38.21,25.16,106.81,77.54,62.65,113.87,60.37,0.71
2020-08-17,145.47,64.53,38.0,24.77,107.43,77.17,62.9,114.68,60.3,0.69
2020-08-18,146.33,64.76,37.47,24.61,107.4,76.74,62.68,115.1,60.01,0.67
2020-08-19,145.69,64.3,37.05,24.59,107.03,76.54,62.46,114.85,59.85,0.68
2020-08-20,145.43,64.12,36.25,24.37,106.71,76.16,62.22,116.49,59.32,0.65
2020-08-21,146.19,64.28,36.03,24.32,106.83,76.44,61.88,117.92,59.41,0.64
2020-08-24,148.38,64.83,37.03,24.87,106.33,77.83,62.96,118.95,59.94,0.65
2020-08-25,148.87,64.71,36.51,24.945,107.05,77.72,62.74,119.57,59.4,0.69
2020-08-26,150.33,64.77,35.71,24.83,106.93,77.77,63.34,122.0,58.69,0.69
2020-08-27,149.54,65.21,35.82,25.26,107.75,78.05,63.22,122.1,58.91,0.74
2020-08-28,150.51,65.77,36.47,25.37,107.94,78.8,63.97,123.19,59.06,0.74
2020-08-31,150.04,65.57,35.65,25.055,108.26,77.85,63.01,123.51,59.23,0.72
2020-09-01,151.74,65.63,35.39,25.13,107.3,78.64,64.77,125.98,58.58,0.68
